Institution Name,Department,Program Name,College,City Location of Institution (HD2018),State Abbreviation (HD2018),Institution's Internet Website Address (HD2018),Longitude Location of Institution (HD2018),Latitude Location of Institution (HD2018),Institution Size Category (HD2018),Total price for in-state students living on campus 2018-19 (DRVIC2018)
University of California-Riverside,ETHNIC AND AREA STUDIES,"Chicano Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,ETHNIC AND AREA STUDIES,"Ethnic Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,ETHNIC AND AREA STUDIES,"Gender and Sexuality Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,ETHNIC AND AREA STUDIES,"Latin American Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,ETHNIC AND AREA STUDIES,"Native American Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,ETHNIC AND AREA STUDIES,"Sustainability Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,FOREIGN LANGUAGE AND LITERATURE,Languages and Literatures/Chinese B.A.,"College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,FOREIGN LANGUAGE AND LITERATURE,"Languages and Literatures/Classical Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,FOREIGN LANGUAGE AND LITERATURE,"Languages and Literatures/Comparative Ancient Civilizations, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,FOREIGN LANGUAGE AND LITERATURE,Languages and Literatures/Comparative Literature B.A.,"College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,FOREIGN LANGUAGE AND LITERATURE,Languages and Literatures/French B.A.,"College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,FOREIGN LANGUAGE AND LITERATURE,"Languages and Literatures/Germanic Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,FOREIGN LANGUAGE AND LITERATURE,"Languages and Literatures/Japanese, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,FOREIGN LANGUAGE AND LITERATURE,Languages and Literatures/Languages B.A.,"College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,FOREIGN LANGUAGE AND LITERATURE,Lanuages and Literatures/Russian B.A.,"College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,FOREIGN LANGUAGE AND LITERATURE,"Spanish, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,HUMANITIES,"Creative Writing, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,HUMANITIES,"English, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,HUMANITIES,"Languages and Literatures/Classical Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,HUMANITIES,"Languages and Literatures/Comparative Ancient Civilizations, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,HUMANITIES,"Languages and Literatures/Japanese, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,HUMANITIES,"Liberal Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,HUMANITIES,"Linguistics, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,HUMANITIES,"Middle East and Islamic Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,HUMANITIES,"Philosophy, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,HUMANITIES,"Religious Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,MATHEMATICS,"Mathematics, B.A., B.S.",College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,MATHEMATICS,"Mathematics for Secondary School Teachers, B.S.",College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,MATHEMATICS,"Statistics, B.A., B.S.",College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,MATHEMATICS,Undeclared/Mathematic Sciences,College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,PHYSICAL SCIENCES,"Chemistry, B.A., B.S.",College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,PHYSICAL SCIENCES,"Earth Sciences, B.S.",College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,PHYSICAL SCIENCES,"Geology, B.S.",College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,PHYSICAL SCIENCES,"Geophysics, B.S.",College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,PHYSICAL SCIENCES,"Physics, B.A., B.S.",College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,PHYSICAL SCIENCES,Undeclared/Physical Sciences,College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Anthropology, B.A., B.S.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Critical Race and Ethnic Studies, B.A. ","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Economics, B.A. ","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Economics/Administrative Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Global Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"History, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"History/Administrative Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Political Science, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Political Science/Administrative Studies, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Political Science/International Affairs, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Political Science/Public Service, B.A.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Psychology, B.A., B.S.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Sociology, B.A., B.S.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Sociology/Administrative Studies, B.A., B.S.","College of Humanities, Arts, and Social Sciences",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Education, Society, and Human Development, B.A.",Graduate School of Education,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SOCIAL SCIENCES,"Public Policy, B.A.",School of Public Policy,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SPECIAL PROGRAMS,Limited-CHASS,"College of Humanities, Arts, and Social Sciences ",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SPECIAL PROGRAMS,"Undeclared/College of Humanities, Arts, and Social Sciences ","College of Humanities, Arts, and Social Sciences ",Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SPECIAL PROGRAMS,Limited-CNAS,College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SPECIAL PROGRAMS,Undeclared/Life Sciences,College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SPECIAL PROGRAMS,Undeclared/Mathematic Sciences,College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SPECIAL PROGRAMS,Undeclared/Physical Sciences,College of Natural and Agricultural Sciences ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-Riverside,SPECIAL PROGRAMS,Limited-Engineering,The Marlan and Rosemary Bourns College of Engineering ,Riverside,CA,WWW.UCR.EDU,-117.32741,33.97246,5,35242
University of California-San Diego,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Environmental Chemistry, B.S.",Division of Physical Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Earth Sciences, B.S.",Scripps Institution of Oceanography ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Environmental Systems — Earth Sciences, B.S.",Scripps Institution of Oceanography ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Environmental Systems — Ecology, Behavior and Evolution, B.S.",Scripps Institution of Oceanography ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Environmental Systems — Environmental Chemistry, B.S.",Scripps Institution of Oceanography ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Environmental Systems — Environmental Policy, B.A.",Scripps Institution of Oceanography ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"AGRICULTURE, NATURAL RESOURCES AND ENVIRONMENTAL STUDIES","Oceanic and Atmospheric Science, B.S. ",Scripps Institution of Oceanography ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,ARCHITECTURAL AND ENVIRONMENTAL DESIGN AND PLANNING,"Urban Studies and Planning, B.A.",Division of Social Sciences,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Dance, B.A.",Division of Arts and Humanities ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Music, B.A.",Division of Arts and Humanities ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Music Humanities, B.A. ",Division of Arts and Humanities ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Music-Interdisciplinary Computing and the Arts, B.A. ",Division of Arts and Humanities ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Speculative Design, B.A. ",Division of Arts and Humanities ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Theatre, B.A.",Division of Arts and Humanities ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Visual Arts (Art History/Theory/Criticism), B.A. ",Division of Arts and Humanities ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Visual Arts (Media), B.A. ",Division of Arts and Humanities ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Visual Arts (Studio), B.A.",Division of Arts and Humanities ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,"ART—APPLIED, FINE, PERFORMING AND ART HISTORY","Visual Arts/Interdisciplinary Computing and the Arts, B.A. ",Division of Arts and Humanities ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BIOLOGICAL AND LIFE SCIENCES,"Biology with Specialization in Bioinformatics, B.S.",Division of Biological Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BIOLOGICAL AND LIFE SCIENCES,"Ecology, Behavior and Evolution, B.S. ",Division of Biological Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BIOLOGICAL AND LIFE SCIENCES,"General Biology, B.S.",Division of Biological Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BIOLOGICAL AND LIFE SCIENCES,"Human Biology, B.S.",Division of Biological Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BIOLOGICAL AND LIFE SCIENCES,"Microbiology, B.S. ",Division of Biological Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BIOLOGICAL AND LIFE SCIENCES,"Molecular and Cell Biology, B.S. ",Division of Biological Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BIOLOGICAL AND LIFE SCIENCES,"Neurobiology, B.S. ",Division of Biological Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BIOLOGICAL AND LIFE SCIENCES,"Marine Biology, B.S. ",Scripps Institution of Oceanography ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BUSINESS AND MANAGEMENT,"Business Psychology, B.S. ",Division of Social Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BUSINESS AND MANAGEMENT,"Economics, B.A.",Division of Social Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BUSINESS AND MANAGEMENT,"Economics and Mathematics (joint major), B.A., B.S. ",Division of Social Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
University of California-San Diego,BUSINESS AND MANAGEMENT,"International Studies: Economics, B.A. ",Division of Social Sciences ,La Jolla,CA,www.ucsd.edu,-117.235866,32.877749,5,32838
